1.167500e-02, 5, 200.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
2.327500e-02, 5, 400.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
3.833340e-02, 5, 600.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
5.246659e-02, 5, 800.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
6.780861e-02, 5, 1000.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
7.018340e-02, 5, 1200.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
8.034180e-02, 5, 1400.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
9.325860e-02, 5, 1600.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
1.095414e-01, 5, 1800.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
1.220750e-01, 5, 2000.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
1.349502e-01, 5, 2200.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
1.505000e-01, 5, 2400.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
1.629336e-01, 5, 2600.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
1.649668e-01, 5, 2800.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
1.646664e-01, 5, 3000.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
1.770500e-01, 5, 3200.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
1.895498e-01, 5, 3400.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
2.002748e-01, 5, 3600.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
2.086084e-01, 5, 3800.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
1.961586e-01, 5, 4000.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
2.090000e-01, 5, 4200.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
2.216752e-01, 5, 4400.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
2.320500e-01, 5, 4600.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
2.414082e-01, 5, 4800.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
2.508668e-01, 5, 5000.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
2.658584e-01, 5, 5200.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
2.775082e-01, 5, 5400.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
2.853584e-01, 5, 5600.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
3.000334e-01, 5, 5800.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
3.091250e-01, 5, 6000.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
3.244414e-01, 5, 6200.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
3.457750e-01, 5, 6400.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
3.471584e-01, 5, 6600.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
3.589918e-01, 5, 6800.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
3.709002e-01, 5, 7000.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
3.834166e-01, 5, 7200.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
4.043250e-01, 5, 7400.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
4.131332e-01, 5, 7600.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
4.241998e-01, 5, 7800.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
4.304250e-01, 5, 8000.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
4.439334e-01, 5, 8200.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
4.578998e-01, 5, 8400.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
4.829584e-01, 5, 8600.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
4.925166e-01, 5, 8800.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
4.988082e-01, 5, 9000.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
5.091666e-01, 5, 9200.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
5.098000e-01, 5, 9400.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
5.250998e-01, 5, 9600.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
5.399750e-01, 5, 9800.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
5.574584e-01, 5, 10000.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
5.710248e-01, 5, 10200.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
5.864498e-01, 5, 10400.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
5.914916e-01, 5, 10600.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
6.064746e-01, 5, 10800.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
6.196586e-01, 5, 11000.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
6.338998e-01, 5, 11200.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
6.407830e-01, 5, 11400.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
6.590584e-01, 5, 11600.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
6.545582e-01, 5, 11800.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
6.753834e-01, 5, 12000.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
6.990916e-01, 5, 12200.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
7.055834e-01, 5, 12400.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
7.054666e-01, 5, 12600.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
7.293500e-01, 5, 12800.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
7.505998e-01, 5, 13000.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
7.562416e-01, 5, 13200.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
7.693166e-01, 5, 13400.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
7.970502e-01, 5, 13600.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
7.833584e-01, 5, 13800.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
8.015336e-01, 5, 14000.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
8.377749e-01, 5, 14200.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
8.289498e-01, 5, 14400.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
8.462002e-01, 5, 14600.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
8.519753e-01, 5, 14800.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
8.691000e-01, 5, 15000.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
8.838668e-01, 5, 15200.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
8.946832e-01, 5, 15400.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
9.198166e-01, 5, 15600.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
9.219584e-01, 5, 15800.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
9.371250e-01, 5, 16000.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
9.590250e-01, 5, 16200.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
9.685668e-01, 5, 16400.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
9.836334e-01, 5, 16600.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
9.896500e-01, 5, 16800.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
9.908503e-01, 5, 17000.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
1.033317e+00, 5, 17200.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
1.014750e+00, 5, 17400.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
1.055708e+00, 5, 17600.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
1.061692e+00, 5, 17800.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
1.062242e+00, 5, 18000.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
1.085217e+00, 5, 18200.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
1.089133e+00, 5, 18400.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
1.106825e+00, 5, 18600.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
1.112400e+00, 5, 18800.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
1.133575e+00, 5, 19000.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
1.140492e+00, 5, 19200.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
1.161350e+00, 5, 19400.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
1.171533e+00, 5, 19600.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
1.194125e+00, 5, 19800.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
1.205791e+00, 5, 20000.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
