1, 9999, 1.1334, 0.6418, 0.482594, 0.19504
2, 19998, 1.0543, 0.5874, 0.507522, 0.20345
3, 29997, 1.1169, 0.6499, 0.531711, 0.222722
4, 39996, 1.1459, 0.629, 0.565002, 0.268339
5, 49995, 1.3749, 0.7208, 0.566815, 0.261464
6, 59994, 1.9417, 1.329, 0.535979, 0.227314
7, 69993, 1.6165, 0.95, 0.543213, 0.237278
8, 79992, 1.4457, 0.7836, 0.53247, 0.238865
9, 89991, 1.3708, 0.7545, 0.553093, 0.239341
10, 99990, 1.4751, 0.8833, 0.563886, 0.254763
11, 109989, 1.479, 0.8791, 0.533557, 0.207421
12, 119988, 1.4668, 0.7792, 0.540775, 0.203741
13, 129987, 1.6001, 1.2083, 0.574903, 0.227356
14, 139986, 1.9791, 1.6416, 0.553089, 0.242312
15, 149985, 1.7125, 1.0875, 0.564381, 0.247321
16, 159984, 1.8292, 1.429, 0.571024, 0.249646
17, 169983, 2.0959, 1.3916, 0.58705, 0.2542
18, 179982, 2.3125, 1.3165, 0.613616, 0.269589
19, 189981, 2.0335, 1.4041, 0.598301, 0.25813
20, 199980, 2.0708, 1.4459, 0.564731, 0.234911
21, 209979, 2.4916, 1.5836, 0.578108, 0.215292
22, 219978, 2.521, 1.7623, 0.592659, 0.248804
23, 229977, 1.9916, 1.025, 0.551313, 0.214163
24, 239976, 1.9875, 1.1665, 0.54938, 0.225239
25, 249975, 2.2168, 1.3374, 0.566832, 0.208325
26, 259974, 2.5084, 1.9582, 0.590084, 0.226102
27, 269973, 2.2875, 1.1251, 0.574712, 0.237615
28, 279972, 1.9875, 1.6582, 0.606519, 0.245954
29, 289971, 2.1583, 1.1375, 0.568803, 0.21688
30, 299970, 2.3165, 1.8749, 0.591501, 0.25313
31, 309969, 6.0707, 5.9917, 0.588276, 0.220047
32, 319968, 4.625, 3.3082, 0.596493, 0.231515
33, 329967, 3.4334, 3.6001, 0.60624, 0.236149
34, 339966, 3.5375, 2.5709, 0.600527, 0.239345
35, 349965, 3.5041, 2.8918, 0.583392, 0.217663
36, 359964, 4.6877, 3.9666, 0.594026, 0.226564
37, 369963, 3.2207, 2.7419, 0.59413, 0.212146
38, 379962, 3.6665, 2.9499, 0.574262, 0.219451
39, 389961, 3.2916, 2.2501, 0.565969, 0.223976
40, 399960, 5.3042, 4.1167, 0.587317, 0.218026
41, 409959, 3.1249, 2.8332, 0.590492, 0.215567
42, 419958, 3.2291, 2.2916, 0.610761, 0.236757
43, 429957, 3.6375, 3.15, 0.626596, 0.244087
44, 439956, 3.0041, 2.2124, 0.611807, 0.237874
45, 449955, 4.2583, 3.9625, 0.60944, 0.240003
46, 459954, 3.3833, 3.0167, 0.615753, 0.241049
47, 469953, 3.4708, 2.2875, 0.612115, 0.238074
48, 479952, 3.4501, 3.1751, 0.621083, 0.236353
49, 489951, 3.1583, 2.6084, 0.634793, 0.259568
50, 499950, 2.8498, 2.3417, 0.649902, 0.273952
51, 509949, 3.2666, 2.65, 0.658587, 0.26801
52, 519948, 3.5915, 2.5835, 0.665096, 0.282399
53, 529947, 3.8086, 2.9582, 0.669734, 0.286883
54, 539946, 3.6209, 2.3539, 0.666788, 0.284045
55, 549945, 3.7458, 2.8667, 0.632326, 0.255734
56, 559944, 3.8958, 2.8, 0.665116, 0.283232
57, 569943, 3.0541, 2.4, 0.667617, 0.290833
58, 579942, 3.8375, 2.2333, 0.688756, 0.309723
59, 589941, 3.2499, 2.8129, 0.670771, 0.328025
60, 599940, 3.429, 2.9834, 0.676834, 0.32372
61, 609939, 3.2209, 2.9626, 0.696424, 0.324507
62, 619938, 3.1833, 2.4374, 0.689944, 0.321882
63, 629937, 3.5834, 2.4499, 0.671709, 0.299522
64, 639936, 2.8792, 2.1457, 0.659858, 0.282874
65, 649935, 2.6458, 1.8793, 0.647165, 0.276082
66, 659934, 3.225, 2.1542, 0.665679, 0.29658
67, 669933, 3.2083, 2.6874, 0.687423, 0.315723
68, 679932, 3.0417, 3.0875, 0.694344, 0.316415
69, 689931, 4.0583, 3.7711, 0.698007, 0.324645
70, 699930, 2.975, 2.3957, 0.704745, 0.350456
71, 709929, 3.5417, 2.6958, 0.623079, 0.26936
72, 719928, 3.45, 2.3458, 0.615462, 0.261701
73, 729927, 3.5333, 2.8877, 0.639747, 0.286016
74, 739926, 2.6705, 1.9752, 0.63323, 0.289683
75, 749925, 3.0791, 2.5458, 0.652694, 0.294104
76, 759924, 2.7831, 2.0584, 0.636022, 0.291567
77, 769923, 3.375, 2.6248, 0.640831, 0.291054
78, 779922, 2.8667, 2.7042, 0.660037, 0.304372
79, 789921, 3.079, 1.7919, 0.711959, 0.366903
80, 799920, 2.4083, 1.7208, 0.750417, 0.393248
81, 809919, 2.8749, 2.2833, 0.632859, 0.272152
82, 819918, 2.5793, 2.2168, 0.671805, 0.321657
83, 829917, 2.5207, 1.775, 0.666712, 0.309148
84, 839916, 2.8918, 2.0085, 0.669188, 0.314544
85, 849915, 3.6373, 2.0875, 0.68226, 0.326366
86, 859914, 2.7375, 1.8543, 0.697141, 0.340442
87, 869913, 2.9293, 2, 0.709904, 0.359511
88, 879912, 2.6832, 2.0875, 0.715851, 0.360815
89, 889911, 2.7834, 2.4292, 0.715334, 0.359536
90, 899910, 2.8625, 2.3791, 0.701066, 0.338317
91, 909909, 2.8543, 2.058, 0.78377, 0.421455
92, 919908, 2.7125, 1.8958, 0.79015, 0.414758
93, 929907, 2.5083, 2.0041, 0.794546, 0.447795
94, 939906, 2.7002, 2.2666, 0.790921, 0.449141
95, 949905, 2.892, 2.125, 0.749617, 0.391681
96, 959904, 2.3041, 1.3833, 0.611407, 0.227752
